[03:36:32] 📍 Loaded 754 district venues
[14:45:06] ✅ 1041690 → AUTH OK
[14:45:06] ✅ 1056145 → AUTH OK
[14:45:06] ✅ 1102055 → AUTH OK
[14:45:06] ✅ 1031364 → AUTH OK
[14:45:06] ✅ 1031589 → AUTH OK
[14:45:06] ✅ 1102129 → AUTH OK
[14:45:06] ✅ 1102132 → AUTH OK
[14:45:06] ✅ 1060495 → AUTH OK
[14:45:06] ✅ 1102285 → AUTH OK
[14:45:06] ✅ 1101387 → AUTH OK
[14:45:06] ✅ 1102123 → AUTH OK
[14:45:06] ✅ 1101568 → AUTH OK
[14:45:06] ✅ 1102106 → AUTH OK
[14:45:06] ✅ 1101423 → AUTH OK
[14:45:06] ✅ 1101368 → AUTH OK
[14:45:06] ✅ 1042102 → AUTH OK
[14:45:06] ✅ 1101388 → AUTH OK
[14:45:06] ✅ 1053154 → AUTH OK
[14:45:06] ✅ 1691 → AUTH OK
[14:45:06] ✅ 1102137 → AUTH OK
[14:45:06] ✅ 1102068 → AUTH OK
[14:45:06] ✅ 1078022 → AUTH OK
[14:45:06] ✅ 1102120 → AUTH OK
[14:45:06] ✅ 1101217 → AUTH OK
[14:45:06] ✅ 1039880 → AUTH OK
[14:45:06] ✅ 1080585 → AUTH OK
[14:45:06] ✅ 1102284 → AUTH OK
[14:45:06] ✅ 4132 → AUTH OK
[14:45:06] ✅ 1102125 → AUTH OK
[14:45:06] ✅ 1102258 → AUTH OK
[14:45:06] ✅ 1078001 → AUTH OK
[14:45:06] ✅ 1102147 → AUTH OK
[14:45:06] ✅ 1100831 → AUTH OK
[14:45:06] ✅ 1102168 → AUTH OK
[14:45:06] ✅ 1101219 → AUTH OK
[14:45:06] ✅ 1102069 → AUTH OK
[14:45:06] ✅ 1102067 → AUTH OK
[14:45:07] ✅ 20834 → AUTH OK
[14:45:07] ✅ 1102134 → AUTH OK
[14:45:07] ✅ 5172 → AUTH OK
[14:45:07] ✅ 1041689 → AUTH OK
[14:45:07] ✅ 1102124 → AUTH OK
[14:45:07] ✅ 1101452 → AUTH OK
[14:45:07] ✅ 1037501 → AUTH OK
[14:45:07] ✅ 1102236 → AUTH OK
[14:45:07] ✅ 1102078 → AUTH OK
[14:45:07] ✅ 43628 → AUTH OK
[14:45:07] ✅ 4911 → AUTH OK
[14:45:07] ✅ 1094757 → AUTH OK
[14:45:07] ✅ 1102275 → AUTH OK
[14:45:07] ✅ 1102276 → AUTH OK
[14:45:07] ✅ 1102281 → AUTH OK
[14:45:07] ✅ 14699 → AUTH OK
[14:45:07] ✅ 1102104 → AUTH OK
[14:45:07] ✅ 5100 → AUTH OK
[14:45:07] ✅ 1095009 → AUTH OK
[14:45:07] ✅ 27047 → AUTH OK
[14:45:07] ✅ 1102294 → AUTH OK
[14:45:07] ✅ 1011900 → AUTH OK
[14:45:07] ✅ 14697 → AUTH OK
[14:45:07] ✅ 1027478 → AUTH OK
[14:45:07] ✅ 1102135 → AUTH OK
[14:45:07] ✅ 1014604 → AUTH OK
[14:45:07] ✅ 1052124 → AUTH OK
[14:45:07] ✅ 1020826 → AUTH OK
[14:45:07] ✅ 1101222 → AUTH OK
[14:45:07] ✅ 1092638 → AUTH OK
[14:45:07] ✅ 1088548 → AUTH OK
[14:45:07] ✅ 4175 → AUTH OK
[14:45:07] ✅ 1102228 → AUTH OK
[14:45:07] ✅ 1092639 → AUTH OK
[14:45:07] ✅ 1094680 → AUTH OK
[14:45:07] ✅ 1054725 → AUTH OK
[14:45:07] ✅ 1102239 → AUTH OK
[14:45:07] ✅ 1088547 → AUTH OK
[14:45:07] ✅ 1101523 → AUTH OK
[14:45:07] ✅ 27908 → AUTH OK
[14:45:07] ✅ 1054741 → AUTH OK
[14:45:07] ✅ 16605 → AUTH OK
[14:45:07] ✅ 13772 → AUTH OK
[14:45:07] ✅ 1102227 → AUTH OK
[14:45:07] ✅ 1102099 → AUTH OK
[14:45:07] ✅ 1102075 → AUTH OK
[14:45:07] ✅ 1039949 → AUTH OK
[14:45:07] ✅ 1102108 → AUTH OK
[14:45:07] ✅ 11272 → AUTH OK
[14:45:07] ✅ 1102107 → AUTH OK
[14:45:07] ✅ 4918 → AUTH OK
[14:45:07] ✅ 1101449 → AUTH OK
[14:45:07] ✅ 1102126 → AUTH OK
[14:45:07] ✅ 1102121 → AUTH OK
[14:45:07] ✅ 1060262 → AUTH OK
[14:45:07] ✅ 7686 → AUTH OK
[14:45:07] ✅ 1031592 → AUTH OK
[14:45:07] ✅ 1037507 → AUTH OK
[14:45:07] ✅ 29761 → AUTH OK
[14:45:07] ✅ 1042632 → AUTH OK
[14:45:07] ✅ 1102133 → AUTH OK
[14:45:08] ✅ 3943 → AUTH OK
[14:45:08] ✅ 6081 → AUTH OK
[14:45:08] ✅ 4184 → AUTH OK
[14:45:08] ✅ 1102116 → AUTH OK
[14:45:08] ✅ 1037033 → AUTH OK
[14:45:08] ✅ 1101384 → AUTH OK
[14:45:08] ✅ 1041688 → AUTH OK
[14:45:08] ✅ 1037496 → AUTH OK
[14:45:08] ✅ 1042465 → AUTH OK
[14:45:08] ✅ 1102122 → AUTH OK
[14:45:08] ✅ 1044503 → AUTH OK
[14:45:08] ✅ 11264 → AUTH OK
[14:45:08] ✅ 1074151 → AUTH OK
[14:45:08] ✅ 29998 → AUTH OK
[14:45:08] ✅ 1078025 → AUTH OK
[14:45:08] ✅ 50915 → AUTH OK
[14:45:08] ✅ 1065383 → AUTH OK
[14:45:08] ✅ 1030389 → AUTH OK
[14:45:08] ✅ 1040891 → AUTH OK
[14:45:08] ✅ 7714 → AUTH OK
[14:45:08] ✅ 1051040 → AUTH OK
[14:45:08] ✅ 1049243 → AUTH OK
[14:45:08] ✅ 1093265 → AUTH OK
[14:45:08] ✅ 1024804 → AUTH OK
[14:45:08] ✅ 1037228 → AUTH OK
[14:45:08] ✅ 1076602 → AUTH OK
[14:45:08] ✅ 1039878 → AUTH OK
[14:45:08] ✅ 1008705 → AUTH OK
[14:45:08] ✅ 1031638 → AUTH OK
[14:45:08] ✅ 1041672 → AUTH OK
[14:45:08] ✅ 1039860 → AUTH OK
[14:45:08] ✅ 1039847 → AUTH OK
[14:45:08] ✅ 1031636 → AUTH OK
[14:45:08] ✅ 1009194 → AUTH OK
[14:45:08] ✅ 1041687 → AUTH OK
[14:45:08] ✅ 1039875 → AUTH OK
[14:45:08] ✅ 4106 → AUTH OK
[14:45:08] ✅ 1039846 → AUTH OK
[14:45:08] ✅ 1047659 → AUTH OK
[14:45:08] ✅ 1094334 → AUTH OK
[14:45:08] ✅ 28206 → AUTH OK
[14:45:08] ✅ 1024343 → AUTH OK
[14:45:08] ✅ 1096733 → AUTH OK
[14:45:08] ✅ 25805 → AUTH OK
[14:45:08] ✅ 9292 → AUTH OK
[14:45:08] ✅ 1039864 → AUTH OK
[14:45:08] ✅ 2855 → AUTH OK
[14:45:08] ✅ 1097120 → AUTH OK
[14:45:08] ✅ 1039862 → AUTH OK
[14:45:08] ✅ 1036959 → AUTH OK
[14:45:08] ✅ 1001773 → AUTH OK
[14:45:08] ✅ 7258 → AUTH OK
[14:45:08] ✅ 1089130 → AUTH OK
[14:45:08] ✅ 4097 → AUTH OK
[14:45:08] ✅ 1041685 → AUTH OK
[14:45:08] ✅ 1088822 → AUTH OK
[14:45:08] ✅ 9242 → AUTH OK
[14:45:08] ✅ 1040466 → AUTH OK
[14:45:08] ✅ 1039865 → AUTH OK
[14:45:09] ✅ 27151 → AUTH OK
[14:45:09] ✅ 9365 → AUTH OK
[14:45:09] ✅ 1098929 → AUTH OK
[14:45:09] ✅ 1018795 → AUTH OK
[14:45:09] ✅ 36376 → AUTH OK
[14:45:09] ✅ 1039850 → AUTH OK
[14:45:09] ✅ 44361 → AUTH OK
[14:45:09] ✅ 1041244 → AUTH OK
[14:45:09] ✅ 7543 → AUTH OK
[14:45:09] ✅ 25803 → AUTH OK
[14:45:09] ✅ 1039851 → AUTH OK
[14:45:09] ✅ 1039849 → AUTH OK
[14:45:09] ✅ 1039848 → AUTH OK
[14:45:09] ✅ 7813 → AUTH OK
[14:45:09] ✅ 1041449 → AUTH OK
[14:45:09] ✅ 56048 → AUTH OK
[14:45:09] ✅ 4693 → AUTH OK
[14:45:09] ✅ 1046654 → AUTH OK
[14:45:09] ✅ 13958 → AUTH OK
[14:45:09] ✅ 9920 → AUTH OK
[14:45:09] ✅ 14120 → AUTH OK
[14:45:09] ✅ 4380 → AUTH OK
[14:45:09] ✅ 7841 → AUTH OK
[14:45:09] ✅ 1080239 → AUTH OK
[14:45:09] ✅ 7301 → AUTH OK
[14:45:09] ✅ 1056572 → AUTH OK
[14:45:09] ✅ 1016089 → AUTH OK
[14:45:09] ✅ 27373 → AUTH OK
[14:45:09] ✅ 1018799 → AUTH OK
[14:45:09] ✅ 1075746 → AUTH OK
[14:45:09] ✅ 1022965 → AUTH OK
[14:45:09] ✅ 4171 → AUTH OK
[14:45:09] ✅ 4178 → AUTH OK
[14:45:09] ✅ 55733 → AUTH OK
[14:45:09] ✅ 1041394 → AUTH OK
[14:45:09] ✅ 4189 → AUTH OK
[14:45:09] ✅ 60083 → AUTH OK
[14:45:09] ✅ 1037518 → AUTH OK
[14:45:09] ✅ 28968 → AUTH OK
[14:45:09] ✅ 1030438 → AUTH OK
[14:45:09] ✅ 60085 → AUTH OK
[14:45:09] ✅ 24521 → AUTH OK
[14:45:09] ✅ 1008456 → AUTH OK
[14:45:09] ✅ 1016053 → AUTH OK
[14:45:09] ✅ 1053400 → AUTH OK
[14:45:09] ✅ 1037525 → AUTH OK
[14:45:09] ✅ 1008418 → AUTH OK
[14:45:09] ✅ 1041743 → AUTH OK
[14:45:09] ✅ 17069 → AUTH OK
[14:45:09] ✅ 1041728 → AUTH OK
[14:45:09] ✅ 1050791 → AUTH OK
[14:45:09] ✅ 1018652 → AUTH OK
[14:45:09] ✅ 1030504 → AUTH OK
[14:45:09] ✅ 1053618 → AUTH OK
[14:45:09] ✅ 55272 → AUTH OK
[14:45:09] ✅ 1037961 → AUTH OK
[14:45:09] ✅ 1016088 → AUTH OK
[14:45:09] ✅ 1016133 → AUTH OK
[14:45:09] ✅ 10940 → AUTH OK
[14:45:09] ✅ 1049666 → AUTH OK
[14:45:09] ✅ 1036962 → AUTH OK
[14:45:09] ✅ 9487 → AUTH OK
[14:45:10] ✅ 5059 → AUTH OK
[14:45:10] ✅ 1042615 → AUTH OK
[14:45:10] ✅ 1042635 → AUTH OK
[14:45:10] ✅ 1042640 → AUTH OK
[14:45:10] ✅ 1011174 → AUTH OK
[14:45:10] ✅ 25804 → AUTH OK
[14:45:10] ✅ 1037502 → AUTH OK
[14:45:10] ✅ 3960 → AUTH OK
[14:45:10] ✅ 28925 → AUTH OK
[14:45:10] ✅ 4248 → AUTH OK
[14:45:10] ✅ 1042453 → AUTH OK
[14:45:10] ✅ 1007054 → AUTH OK
[14:45:10] ✅ 1037511 → AUTH OK
[14:45:10] ✅ 3910 → AUTH OK
[14:45:10] ✅ 4891 → AUTH OK
[14:45:10] ✅ 4232 → AUTH OK
[14:45:10] ✅ 1037526 → AUTH OK
[14:45:10] ✅ 22684 → AUTH OK
[14:45:10] ✅ 3981 → AUTH OK
[14:45:10] ✅ 14702 → AUTH OK
[14:45:10] ✅ 1041504 → AUTH OK
[14:45:10] ✅ 19528 → AUTH OK
[14:45:10] ✅ 6044 → AUTH OK
[14:45:10] ✅ 1012595 → AUTH OK
[14:45:10] ✅ 32194 → AUTH OK
[14:45:10] ✅ 7534 → AUTH OK
[14:45:10] ✅ 7881 → AUTH OK
[14:45:10] ✅ 4067 → AUTH OK
[14:45:10] ✅ 4028 → AUTH OK
[14:45:10] ✅ 1067946 → AUTH OK
[14:45:10] ✅ 4008 → AUTH OK
[14:45:10] ✅ 6057 → AUTH OK
[14:45:10] ✅ 14694 → AUTH OK
[14:45:10] ✅ 1091219 → AUTH OK
[14:45:10] ✅ 9135 → AUTH OK
[14:45:10] ✅ 25860 → AUTH OK
[14:45:10] ✅ 43348 → AUTH OK
[14:45:10] ✅ 10250 → AUTH OK
[14:45:10] ✅ 1092958 → AUTH OK
[14:45:10] ✅ 1050645 → AUTH OK
[14:45:10] ✅ 1018798 → AUTH OK
[14:45:10] ✅ 1019166 → AUTH OK
[14:45:10] ✅ 1005798 → AUTH OK
[14:45:10] ✅ 1037530 → AUTH OK
[14:45:10] ✅ 1005799 → AUTH OK
[14:45:10] ✅ 1020333 → AUTH OK
[14:45:10] ✅ 58633 → AUTH OK
[14:45:10] ✅ 1025291 → AUTH OK
[14:45:10] ✅ 1089067 → AUTH OK
[14:45:10] ✅ 4608 → AUTH OK
[14:45:10] ✅ 1015289 → AUTH OK
[14:45:10] ✅ 1041725 → AUTH OK
[14:45:10] ✅ 1034383 → AUTH OK
[14:45:10] ✅ 1044095 → AUTH OK
[14:45:10] ✅ 1034375 → AUTH OK
[14:45:10] ✅ 1058794 → AUTH OK
[14:45:10] ✅ 1058533 → AUTH OK
[14:45:10] ✅ 1033632 → AUTH OK
[14:45:10] ✅ 1023626 → AUTH OK
[14:45:11] ✅ 27150 → AUTH OK
[14:45:11] ✅ 1019593 → AUTH OK
[14:45:11] ✅ 1039768 → AUTH OK
[14:45:11] ✅ 1015291 → AUTH OK
[14:45:11] ✅ 1034254 → AUTH OK
[14:45:11] ✅ 27716 → AUTH OK
[14:45:11] ✅ 1034186 → AUTH OK
[14:45:11] ✅ 27715 → AUTH OK
[14:45:11] ✅ 1013208 → AUTH OK
[14:45:11] ✅ 4042 → AUTH OK
[14:45:11] ✅ 1063761 → AUTH OK
[14:45:11] ✅ 7747 → AUTH OK
[14:45:11] ✅ 24929 → AUTH OK
[14:45:11] ✅ 1039751 → AUTH OK
[14:45:11] ✅ 496 → AUTH OK
[14:45:11] ✅ 4306 → AUTH OK
[14:45:11] ✅ 1016986 → AUTH OK
[14:45:11] ✅ 1020288 → AUTH OK
[14:45:11] ✅ 44966 → AUTH OK
[14:45:11] ✅ 28214 → AUTH OK
[14:45:11] ✅ 1088790 → AUTH OK
[14:45:11] ✅ 9373 → AUTH OK
[14:45:11] ✅ 4217 → AUTH OK
[14:45:11] ✅ 1037520 → AUTH OK
[14:45:11] ✅ 24351 → AUTH OK
[14:45:11] ✅ 1037142 → AUTH OK
[14:45:11] ✅ 52996 → AUTH OK
[14:45:11] ✅ 1088803 → AUTH OK
[14:45:11] ✅ 7752 → AUTH OK
[14:45:11] ✅ 1083399 → AUTH OK
[14:45:11] ✅ 1039424 → AUTH OK
[14:45:11] ✅ 1036961 → AUTH OK
[14:45:11] ✅ 1067686 → AUTH OK
[14:45:11] ✅ 1053939 → AUTH OK
[14:45:11] ✅ 15527 → AUTH OK
[14:45:11] ✅ 31987 → AUTH OK
[14:45:11] ✅ 7222 → AUTH OK
[14:45:11] ✅ 1015795 → AUTH OK
[14:45:11] ✅ 16791 → AUTH OK
[14:45:11] ✅ 44366 → AUTH OK
[14:45:11] ✅ 1020190 → AUTH OK
[14:45:11] ✅ 6093 → AUTH OK
[14:45:11] ✅ 1041692 → AUTH OK
[14:45:11] ✅ 4332 → AUTH OK
[14:45:11] ✅ 1003802 → AUTH OK
[14:45:11] ✅ 26401 → AUTH OK
[14:45:11] ✅ 1063452 → AUTH OK
[14:45:11] ✅ 9420 → AUTH OK
[14:45:11] ✅ 1030422 → AUTH OK
[14:45:11] ✅ 509 → AUTH OK
[14:45:11] ✅ 1008409 → AUTH OK
[14:45:11] ✅ 1065451 → AUTH OK
[14:45:11] ✅ 5041 → AUTH OK
[14:45:11] ✅ 1003773 → AUTH OK
[14:45:11] ✅ 30524 → AUTH OK
[14:45:11] ✅ 1005991 → AUTH OK
[14:45:11] ✅ 22305 → AUTH OK
[14:45:11] ✅ 1008335 → AUTH OK
[14:45:11] ✅ 1041753 → AUTH OK
[14:45:11] ✅ 4902 → AUTH OK
[14:45:11] ✅ 32294 → AUTH OK
[14:45:12] ✅ 1039877 → AUTH OK
[14:45:12] ✅ 1039842 → AUTH OK
[14:45:12] ✅ 26230 → AUTH OK
[14:45:12] ✅ 9411 → AUTH OK
[14:45:12] ✅ 522 → AUTH OK
[14:45:12] ✅ 4739 → AUTH OK
[14:45:12] ✅ 9413 → AUTH OK
[14:45:12] ✅ 26676 → AUTH OK
[14:45:12] ✅ 25938 → AUTH OK
[14:45:12] ✅ 62637 → AUTH OK
[14:45:12] ✅ 4107 → AUTH OK
[14:45:12] ✅ 25808 → AUTH OK
[14:45:12] ✅ 1005804 → AUTH OK
[14:45:12] ✅ 1040228 → AUTH OK
[14:45:12] ✅ 1037345 → AUTH OK
[14:45:12] ✅ 1021922 → AUTH OK
[14:45:12] ✅ 25011 → AUTH OK
[14:45:12] ✅ 1037532 → AUTH OK
[14:45:12] ✅ 1039272 → AUTH OK
[14:45:12] ✅ 1040731 → AUTH OK
[14:45:12] ✅ 1012189 → AUTH OK
[14:45:12] ✅ 9424 → AUTH OK
[14:45:12] ✅ 9350 → AUTH OK
[14:45:12] ✅ 9551 → AUTH OK
[14:45:12] ✅ 1041505 → AUTH OK
[14:45:12] ✅ 4036 → AUTH OK
[14:45:12] ✅ 1005797 → AUTH OK
[14:45:12] ✅ 36879 → AUTH OK
[14:45:12] ✅ 14166 → AUTH OK
[14:45:12] ✅ 9474 → AUTH OK
[14:45:12] ✅ 4733 → AUTH OK
[14:45:12] ✅ 1008404 → AUTH OK
[14:45:12] ✅ 1034324 → AUTH OK
[14:45:12] ✅ 9491 → AUTH OK
[14:45:12] ✅ 7350 → AUTH OK
[14:45:12] ✅ 1037506 → AUTH OK
[14:45:12] ✅ 1012081 → AUTH OK
[14:45:12] ✅ 1042439 → AUTH OK
[14:45:12] ✅ 4272 → AUTH OK
[14:45:12] ✅ 18823 → AUTH OK
[14:45:12] ✅ 14669 → AUTH OK
[14:45:12] ✅ 4045 → AUTH OK
[14:45:12] ✅ 1031296 → AUTH OK
[14:45:12] ✅ 1071622 → AUTH OK
[14:45:12] ✅ 5058 → AUTH OK
[14:45:12] ✅ 1014990 → AUTH OK
[14:45:12] ✅ 1025740 → AUTH OK
[14:45:12] ✅ 9132 → AUTH OK
[14:45:12] ✅ 1037523 → AUTH OK
[14:45:12] ✅ 26640 → AUTH OK
[14:45:12] ✅ 42945 → AUTH OK
[14:45:12] ✅ 1015840 → AUTH OK
[14:45:12] ✅ 1065987 → AUTH OK
[14:45:12] ✅ 1052503 → AUTH OK
[14:45:12] ✅ 4725 → AUTH OK
[14:45:12] ✅ 1015442 → AUTH OK
[14:45:12] ✅ 4050 → AUTH OK
[14:45:12] ✅ 46485 → AUTH OK
[14:45:12] ✅ 1036772 → AUTH OK
[14:45:12] ✅ 4715 → AUTH OK
[14:45:13] ✅ 1041496 → AUTH OK
[14:45:13] ✅ 1027903 → AUTH OK
[14:45:13] ✅ 1064038 → AUTH OK
[14:45:13] ✅ 1041473 → AUTH OK
[14:45:13] ✅ 1037514 → AUTH OK
[14:45:13] ✅ 7137 → AUTH OK
[14:45:13] ✅ 18460 → AUTH OK
[14:45:13] ✅ 51499 → AUTH OK
[14:45:13] ✅ 27219 → AUTH OK
[14:45:13] ✅ 7679 → AUTH OK
[14:45:13] ✅ 4051 → AUTH OK
[14:45:13] ✅ 7618 → AUTH OK
[14:45:13] ✅ 1037510 → AUTH OK
[14:45:13] ✅ 1041393 → AUTH OK
[14:45:13] ✅ 16522 → AUTH OK
[14:45:13] ✅ 9136 → AUTH OK
[14:45:13] ✅ 1020453 → AUTH OK
[14:45:13] ✅ 5145 → AUTH OK
[14:45:13] ✅ 1041242 → AUTH OK
[14:45:13] ✅ 1041458 → AUTH OK
[14:45:13] ✅ 1016381 → AUTH OK
[14:45:13] ✅ 1020547 → AUTH OK
[14:45:13] ✅ 3965 → AUTH OK
[14:45:13] ✅ 1075745 → AUTH OK
[14:45:13] ✅ 1084553 → AUTH OK
[14:45:13] ✅ 1037531 → AUTH OK
[14:45:13] ✅ 1015286 → AUTH OK
[14:45:13] ✅ 1039840 → AUTH OK
[14:45:13] ✅ 9384 → AUTH OK
[14:45:13] ✅ 55466 → AUTH OK
[14:45:13] ✅ 9174 → AUTH OK
[14:45:13] ✅ 25571 → AUTH OK
[14:45:13] ✅ 1032460 → AUTH OK
[14:45:13] ✅ 9194 → AUTH OK
[14:45:13] ✅ 1032461 → AUTH OK
[14:45:13] ✅ 7232 → AUTH OK
[14:45:13] ✅ 30784 → AUTH OK
[14:45:13] ✅ 1037527 → AUTH OK
[14:45:13] ✅ 26281 → AUTH OK
[14:45:13] ✅ 25045 → AUTH OK
[14:45:13] ✅ 9246 → AUTH OK
[14:45:13] ✅ 55853 → AUTH OK
[14:45:13] ✅ 1037491 → AUTH OK
[14:45:13] ✅ 1029684 → AUTH OK
[14:45:13] ✅ 1016383 → AUTH OK
[14:45:13] ✅ 1037503 → AUTH OK
[14:45:13] ✅ 1003767 → AUTH OK
[14:45:13] ✅ 1015975 → AUTH OK
[14:45:13] ✅ 18164 → AUTH OK
[14:45:13] ✅ 25181 → AUTH OK
[14:45:13] ✅ 1007282 → AUTH OK
[14:45:13] ✅ 5182 → AUTH OK
[14:45:13] ✅ 19513 → AUTH OK
[14:45:13] ✅ 1041239 → AUTH OK
[14:45:13] ✅ 62250 → AUTH OK
[14:45:13] ✅ 1088811 → AUTH OK
[14:45:14] ✅ 1037517 → AUTH OK
[14:45:14] ✅ 3896 → AUTH OK
[14:45:14] ✅ 1037521 → AUTH OK
[14:45:14] ✅ 1042605 → AUTH OK
[14:45:14] ✅ 1012280 → AUTH OK
[14:45:14] ✅ 1035744 → AUTH OK
[14:45:14] ✅ 9285 → AUTH OK
[14:45:14] ✅ 1037516 → AUTH OK
[14:45:14] ✅ 1040181 → AUTH OK
[14:45:14] ✅ 1041804 → AUTH OK
[14:45:14] ✅ 1032901 → AUTH OK
[14:45:14] ✅ 5220 → AUTH OK
[14:45:14] ✅ 5150 → AUTH OK
[14:45:14] ✅ 1041199 → AUTH OK
[14:45:14] ✅ 1020338 → AUTH OK
[14:45:14] ✅ 14354 → AUTH OK
[14:45:14] ✅ 16523 → AUTH OK
[14:45:14] ✅ 4919 → AUTH OK
[14:45:14] ✅ 7293 → AUTH OK
[14:45:14] ✅ 1056892 → AUTH OK
[14:45:14] ✅ 1047917 → AUTH OK
[14:45:14] ✅ 6119 → AUTH OK
[14:45:14] ✅ 4889 → AUTH OK
[14:45:14] ✅ 1052727 → AUTH OK
[14:45:14] ✅ 1061843 → AUTH OK
[14:45:14] ✅ 4780 → AUTH OK
[14:45:14] ✅ 1041683 → AUTH OK
[14:45:14] ✅ 1050804 → AUTH OK
[14:45:14] ✅ 4910 → AUTH OK
[14:45:14] ✅ 1036383 → AUTH OK
[14:45:14] ✅ 1084822 → AUTH OK
[14:45:14] ✅ 9661 → AUTH OK
[14:45:14] ✅ 17483 → AUTH OK
[14:45:14] ✅ 1033177 → AUTH OK
[14:45:14] ✅ 29954 → AUTH OK
[14:45:14] ✅ 28235 → AUTH OK
[14:45:14] ✅ 1018468 → AUTH OK
[14:45:14] ✅ 7537 → AUTH OK
[14:45:14] ✅ 4852 → AUTH OK
[14:45:14] ✅ 7826 → AUTH OK
[14:45:14] ✅ 1006037 → AUTH OK
[14:45:14] ✅ 25281 → AUTH OK
[14:45:14] ✅ 1041726 → AUTH OK
[14:45:14] ✅ 9150 → AUTH OK
[14:45:14] ✅ 1030383 → AUTH OK
[14:45:14] ✅ 1013210 → AUTH OK
[14:45:14] ✅ 9784 → AUTH OK
[14:45:14] ✅ 3145 → AUTH OK
[14:45:14] ✅ 27725 → AUTH OK
[14:45:14] ✅ 1041465 → AUTH OK
[14:45:14] ✅ 1041732 → AUTH OK
[14:45:14] ✅ 7753 → AUTH OK
[14:45:14] ✅ 1074202 → AUTH OK
[14:45:14] ✅ 1055922 → AUTH OK
[14:45:14] ✅ 4163 → AUTH OK
[14:45:14] ✅ 7814 → AUTH OK
[14:45:14] ✅ 58822 → AUTH OK
[14:45:14] ✅ 1028118 → AUTH OK
[14:45:15] ✅ 7312 → AUTH OK
[14:45:15] ✅ 28863 → AUTH OK
[14:45:15] ✅ 9044 → AUTH OK
[14:45:15] ✅ 4904 → AUTH OK
[14:45:15] ✅ 4340 → AUTH OK
[14:45:15] ✅ 1050768 → AUTH OK
[14:45:15] ✅ 1019687 → AUTH OK
[14:45:15] ✅ 6096 → AUTH OK
[14:45:15] ✅ 4379 → AUTH OK
[14:45:15] ✅ 27432 → AUTH OK
[14:45:15] ✅ 7260 → AUTH OK
[14:45:15] ✅ 4255 → AUTH OK
[14:45:15] ✅ 9131 → AUTH OK
[14:45:15] ✅ 7856 → AUTH OK
[14:45:15] ✅ 1088778 → AUTH OK
[14:45:15] ✅ 19110 → AUTH OK
[14:45:15] ✅ 5080 → AUTH OK
[14:45:15] ✅ 1398 → AUTH OK
[14:45:15] ✅ 1041566 → AUTH OK
[14:45:15] ✅ 5105 → AUTH OK
[14:45:15] ✅ 1020350 → AUTH OK
[14:45:15] ✅ 19289 → AUTH OK
[14:45:15] ✅ 7627 → AUTH OK
[14:45:15] ✅ 1026095 → AUTH OK
[14:45:15] ✅ 1042822 → AUTH OK
[14:45:15] ✅ 1041495 → AUTH OK
[14:45:15] ✅ 1041211 → AUTH OK
[14:45:15] ✅ 1014297 → AUTH OK
[14:45:15] ✅ 1039748 → AUTH OK
[14:45:15] ✅ 1033524 → AUTH OK
[14:45:15] ✅ 1041691 → AUTH OK
[14:45:15] ✅ 30441 → AUTH OK
[14:45:15] ✅ 19294 → AUTH OK
[14:45:15] ✅ 6079 → AUTH OK
[14:45:15] ✅ 1031639 → AUTH OK
[14:45:15] ✅ 1054202 → AUTH OK
[14:45:15] ✅ 4425 → AUTH OK
[14:45:15] ✅ 9176 → AUTH OK
[14:45:15] ✅ 26729 → AUTH OK
[14:45:15] ✅ 1009967 → AUTH OK
[14:45:15] ✅ 1013662 → AUTH OK
[14:45:15] ✅ 29510 → AUTH OK
[14:45:15] ✅ 1031640 → AUTH OK
[14:45:15] ✅ 10268 → AUTH OK
[14:45:15] ✅ 24522 → AUTH OK
[14:45:15] ✅ 1055117 → AUTH OK
[14:45:15] ✅ 43960 → AUTH OK
[14:45:15] ✅ 9780 → AUTH OK
[14:45:15] ✅ 32811 → AUTH OK
[14:45:15] ✅ 54684 → AUTH OK
[14:45:15] ✅ 7308 → AUTH OK
[14:45:15] ✅ 1066216 → AUTH OK
[14:45:15] ✅ 33645 → AUTH OK
[14:45:15] ✅ 1039923 → AUTH OK
[14:45:15] ✅ 9497 → AUTH OK
[14:45:15] ✅ 984 → AUTH OK
[14:45:15] ✅ 1041684 → AUTH OK
[14:45:15] ✅ 1041729 → AUTH OK
[14:45:15] ✅ 12947 → AUTH OK
[14:45:15] ✅ 482 → AUTH OK
[14:45:15] ✅ 1041782 → AUTH OK
[14:45:16] ✅ 4714 → AUTH OK
[14:45:16] ✅ 22884 → AUTH OK
[14:45:16] ✅ 4881 → AUTH OK
[14:45:16] ✅ 9527 → AUTH OK
[14:45:16] ✅ 1030384 → AUTH OK
[14:45:16] ✅ 1018796 → AUTH OK
[14:45:16] ✅ 9291 → AUTH OK
[14:45:16] ✅ 9653 → AUTH OK
[14:45:16] ✅ 1039863 → AUTH OK
[14:45:16] ✅ 1089364 → AUTH OK
[14:45:16] ✅ 476 → AUTH OK
[14:45:16] ✅ 1056146 → AUTH OK
[14:45:16] ✅ 1065452 → AUTH OK
[14:45:16] ✅ 1078620 → AUTH OK
[14:45:16] ✅ 1008441 → AUTH OK
[14:45:16] ✅ 1049289 → AUTH OK
[14:45:16] ✅ 5103 → AUTH OK
[14:45:16] ✅ 15614 → AUTH OK
[14:45:16] ✅ 1035939 → AUTH OK
